date,year,month,station_id,station_name,tmean,tmean_norm,tmean_z,precip_mm,precip_p95,delta_tmean_1d,signals,triggered_parameters,risk_points,severity
2011-04-24,2011,4,24343,Жиганск,5.8,-2.9,1.83,0.0,5.24,0.5,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-04-25,2011,4,24343,Жиганск,5.3,-2.6,1.69,0.0,7.71,-0.5,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-04-28,2011,4,24944,Олёкминск,8.6,2.85,1.66,0.0,8.52,1.2999999999999998,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-04-29,2011,4,24944,Олёкминск,10.2,3.19,2.02,0.0,8.14,1.5999999999999996,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2011-04-30,2011,4,24944,Олёкминск,9.5,3.57,1.69,0.0,8.21,-0.6999999999999993,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-05-08,2011,5,30230,Киренск,13.5,6.32,2.17,0.0,7.16,3.6999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-05-15,2011,5,24266,Верхоянск,9.5,3.67,1.1,0.0,8.9,13.3,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-05-15,2011,5,24343,Жиганск,7.7,2.58,1.05,0.0,9.83,9.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-05-16,2011,5,24688,Оймякон,-0.7,4.39,-1.69,7.9,5.73,-1.8,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-05-28,2011,5,24688,Оймякон,3.1,8.21,-1.44,9.8,9.03,-1.1,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-06-10,2011,6,24266,Верхоянск,11.5,13.96,-0.52,13.7,9.57,-0.3000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-06-11,2011,6,24343,Жиганск,12.7,13.97,-0.26,13.2,11.82,2.799999999999999,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-06-21,2011,6,24343,Жиганск,12.4,15.94,-0.73,17.8,14.46,-0.7999999999999989,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-07-11,2011,7,24944,Олёкминск,19.6,18.85,0.2,20.9,19.2,-3.299999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-07-15,2011,7,30230,Киренск,25.1,18.52,2.24,0.0,12.4,2.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-07-16,2011,7,24343,Жиганск,25.8,17.11,2.29,0.0,23.33,1.1000000000000014,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-07-16,2011,7,30230,Киренск,24.7,18.57,2.12,0.0,14.28,-0.40000000000000213,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-07-16,2011,7,24944,Олёкминск,26.4,18.8,2.11,0.0,19.7,3.099999999999998,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-07-17,2011,7,24944,Олёкминск,26.6,18.74,2.19,0.0,19.62,0.20000000000000284,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-07-18,2011,7,30230,Киренск,17.8,18.53,-0.26,24.9,19.35,-2.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-07-25,2011,7,24343,Жиганск,17.0,16.18,0.22,24.4,23.9,0.10000000000000142,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-07-30,2011,7,24266,Верхоянск,14.0,15.08,-0.3,16.3,13.44,-1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-08-01,2011,8,24959,Якутск,27.2,18.97,2.55,0.0,26.15,4.099999999999998,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-02,2011,8,24688,Оймякон,22.8,13.85,2.4,0.0,14.57,1.4000000000000021,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-03,2011,8,24959,Якутск,22.0,18.76,1.01,26.5,26.15,-2.8999999999999986,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-08-03,2011,8,24688,Оймякон,22.5,13.66,2.39,0.0,14.36,-0.3000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-04,2011,8,24688,Оймякон,22.0,13.47,2.36,0.0,14.4,-0.5,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-07,2011,8,24266,Верхоянск,21.1,14.86,2.0,0.0,12.7,0.10000000000000142,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-07,2011,8,24343,Жиганск,22.5,15.25,2.29,0.0,22.8,1.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-08,2011,8,24266,Верхоянск,22.1,14.73,2.36,0.0,11.0,1.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-08,2011,8,24343,Жиганск,22.3,15.05,2.27,0.0,22.53,-0.1999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-08,2011,8,24959,Якутск,24.5,17.92,2.17,0.0,20.5,1.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-09,2011,8,24343,Жиганск,24.0,14.93,2.84,0.0,21.87,1.6999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-09,2011,8,24959,Якутск,24.6,17.71,2.32,0.0,19.22,0.10000000000000142,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-10,2011,8,24343,Жиганск,22.2,14.76,2.34,0.0,21.85,-1.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-19,2011,8,30230,Киренск,22.4,14.99,2.53,0.1,14.74,3.299999999999997,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-20,2011,8,30230,Киренск,20.8,14.76,2.02,0.0,14.82,-1.5999999999999979,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-21,2011,8,30230,Киренск,22.6,14.51,2.71,0.0,13.88,1.8000000000000007,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-08-29,2011,8,24944,Олёкминск,10.6,11.72,-0.32,13.6,13.6,-4.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-08-29,2011,8,24959,Якутск,11.4,12.64,-0.35,32.1,13.53,-4.1,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-08-30,2011,8,24688,Оймякон,9.7,8.19,0.41,8.7,8.46,0.5999999999999996,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-09-02,2011,9,24688,Оймякон,2.5,7.4,-1.47,31.6,9.9,-2.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-09-07,2011,9,24959,Якутск,8.2,9.42,-0.37,14.0,12.91,-0.7000000000000011,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-09-08,2011,9,24266,Верхоянск,4.4,5.81,-0.44,15.2,8.34,-2.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-09-08,2011,9,24688,Оймякон,7.4,5.47,0.63,19.7,8.9,2.3000000000000007,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-09-09,2011,9,30230,Киренск,7.6,9.03,-0.42,12.3,10.0,1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-09-09,2011,9,24688,Оймякон,8.9,5.08,1.24,11.7,9.6,1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-09-10,2011,9,30230,Киренск,9.1,8.59,0.16,14.2,11.41,1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-09-16,2011,9,30230,Киренск,7.5,7.09,0.13,7.9,7.72,4.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-09-21,2011,9,30230,Киренск,13.6,5.52,2.56,0.0,6.22,3.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2011-10-02,2011,10,24944,Олёкминск,7.8,1.32,1.87,0.0,7.48,2.3,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-03,2011,10,24959,Якутск,5.8,0.6,1.51,0.0,5.88,3.3,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-03,2011,10,24688,Оймякон,-4.6,-4.65,0.01,0.2,5.65,8.6,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-10-04,2011,10,24959,Якутск,3.4,0.35,0.88,8.7,5.68,-2.4,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-10-06,2011,10,30230,Киренск,9.4,1.95,2.16,0.0,6.3,7.7,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2011-10-07,2011,10,30230,Киренск,7.5,1.69,1.66,10.9,6.3,-1.9000000000000004,зимняя/весенняя оттепель; экстремальные суточные осадки,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5; precip_mm ≥ wet-day P95,4,экстремальная
2011-10-07,2011,10,24343,Жиганск,-1.5,-3.07,0.46,8.7,8.4,4.4,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-10-07,2011,10,24944,Олёкминск,6.5,-0.03,1.68,0.0,5.75,1.9000000000000004,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-08,2011,10,24944,Олёкминск,5.7,-0.46,1.52,0.2,5.56,-0.7999999999999998,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-08,2011,10,24959,Якутск,4.2,-1.39,1.68,0.8,5.74,3.9000000000000004,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-10,2011,10,30230,Киренск,7.2,0.9,1.68,1.2,6.25,1.1000000000000005,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-10,2011,10,24944,Олёкминск,6.1,-1.19,1.74,2.6,5.44,4.1,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-11,2011,10,30230,Киренск,9.2,0.66,2.24,0.7,5.6,1.9999999999999991,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2011-10-12,2011,10,30230,Киренск,9.6,0.42,2.29,0.9,5.58,0.40000000000000036,аномально тёплый день; зимняя/весенняя оттепель,tmean_z ≥ 2; month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,3,умеренная
2011-10-12,2011,10,24266,Верхоянск,-2.2,-8.75,1.19,6.5,6.37,2.7,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-10-14,2011,10,30230,Киренск,7.3,-0.27,1.68,6.4,5.5,3.5,зимняя/весенняя оттепель; экстремальные суточные осадки,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5; precip_mm ≥ wet-day P95,4,экстремальная
2011-10-14,2011,10,24343,Жиганск,-3.9,-6.13,0.54,11.0,7.7,0.3999999999999999,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-10-14,2011,10,24944,Олёкминск,1.6,-2.54,0.89,7.2,5.18,4.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-10-15,2011,10,24266,Верхоянск,-8.1,-10.97,0.48,0.9,6.0,8.299999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-10-17,2011,10,24688,Оймякон,-5.5,-12.77,1.15,3.8,3.8,3.9000000000000004,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-10-17,2011,10,30230,Киренск,4.1,-1.27,1.14,0.4,5.2,8.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-10-18,2011,10,30230,Киренск,7.3,-1.62,1.88,0.0,5.2,3.2,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-18,2011,10,24688,Оймякон,-9.0,-13.55,0.73,5.9,3.7,-3.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-10-19,2011,10,30230,Киренск,6.0,-2.0,1.67,0.0,5.4,-1.2999999999999998,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-24,2011,10,24343,Жиганск,-1.9,-11.9,1.61,12.8,7.1,3.6999999999999997,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-10-25,2011,10,24343,Жиганск,-7.7,-12.65,0.77,7.4,7.2,-5.800000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-10-25,2011,10,24959,Якутск,0.3,-9.87,1.86,1.9,3.84,2.5999999999999996,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-10-26,2011,10,24266,Верхоянск,-8.7,-19.65,1.42,3.0,2.99,1.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-11-05,2011,11,24944,Олёкминск,-3.5,-12.93,1.38,4.9,3.66,8.5,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2011-11-05,2011,11,30230,Киренск,3.0,-8.29,1.52,0.2,4.77,3.3,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2011-11-07,2011,11,24343,Жиганск,-18.6,-22.92,0.62,7.4,6.18,5.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-11-08,2011,11,24343,Жиганск,-14.9,-23.42,1.24,13.7,6.4,3.700000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-11-08,2011,11,24944,Олёкминск,-7.7,-14.59,0.93,0.1,3.6,12.900000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-11-08,2011,11,24959,Якутск,-12.0,-20.35,1.25,4.0,4.72,8.600000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-11-15,2011,11,30230,Киренск,-16.6,-14.92,-0.17,0.8,4.08,8.299999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-11-21,2011,11,30230,Киренск,-18.5,-18.46,-0.0,1.1,3.23,11.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-11-30,2011,11,24944,Олёкминск,-21.7,-27.8,0.7,2.9,2.9,9.400000000000002,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2011-11-30,2011,11,30230,Киренск,-13.5,-20.81,0.69,0.4,3.72,16.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-01,2011,12,24944,Олёкминск,-13.7,-28.09,1.63,4.7,2.82,8.0,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2011-12-04,2011,12,24266,Верхоянск,-36.4,-41.93,0.86,1.6,2.18,10.300000000000004,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-08,2011,12,24343,Жиганск,-27.7,-36.27,1.4,4.4,3.06,3.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-12-09,2011,12,24944,Олёкминск,-15.4,-30.1,1.62,3.0,2.5,8.1,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2011-12-09,2011,12,30230,Киренск,-8.7,-24.13,1.29,1.8,3.93,18.6,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-16,2011,12,24944,Олёкминск,-18.7,-31.51,1.52,2.1,2.09,5.800000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2011-12-16,2011,12,30230,Киренск,-21.2,-25.52,0.38,0.5,3.36,11.000000000000004,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-16,2011,12,24688,Оймякон,-37.2,-44.23,0.91,1.0,1.9,9.299999999999997,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-17,2011,12,24944,Олёкминск,-17.1,-31.83,1.77,3.0,1.8,1.5999999999999979,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2011-12-17,2011,12,30230,Киренск,-11.0,-25.65,1.29,0.3,3.47,10.2,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-24,2011,12,30230,Киренск,-27.3,-26.34,-0.09,2.9,3.5,9.099999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-28,2011,12,24343,Жиганск,-32.2,-36.91,0.7,1.4,3.05,9.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-29,2011,12,24944,Олёкминск,-26.8,-30.48,0.41,2.7,2.56,11.999999999999996,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2011-12-29,2011,12,30230,Киренск,-26.4,-26.9,0.04,1.3,3.1,9.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2011-12-30,2011,12,24944,Олёкминск,-25.7,-30.07,0.48,2.9,2.4,1.1000000000000014,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-01-01,2012,1,24944,Олёкминск,-17.7,-29.06,1.23,3.5,2.79,6.300000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-01-01,2012,1,30230,Киренск,-18.5,-25.78,0.65,1.3,2.88,9.100000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-03,2012,1,30230,Киренск,-11.8,-25.31,1.21,3.1,2.84,1.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-01-11,2012,1,30230,Киренск,-14.1,-26.15,1.17,2.1,2.9,22.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-15,2012,1,24343,Жиганск,-36.1,-37.69,0.23,0.0,2.62,8.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-18,2012,1,24959,Якутск,-33.6,-37.45,0.66,1.9,1.55,0.6000000000000014,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-01-18,2012,1,24343,Жиганск,-31.5,-37.43,0.86,1.4,3.78,9.700000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-18,2012,1,24688,Оймякон,-28.6,-45.79,2.33,0.2,1.2,2.8999999999999986,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-19,2012,1,24343,Жиганск,-32.3,-37.31,0.73,4.5,3.74,-0.7999999999999972,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-01-20,2012,1,24688,Оймякон,-31.0,-45.77,2.09,0.0,1.2,1.7000000000000028,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-21,2012,1,24688,Оймякон,-25.9,-45.81,2.89,0.4,1.2,5.100000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-21,2012,1,24959,Якутск,-29.8,-36.91,1.19,0.0,1.6,8.599999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-22,2012,1,24266,Верхоянск,-32.9,-45.3,2.18,1.8,1.65,7.5,аномально тёплый день; экстремальные суточные осадки,tmean_z ≥ 2; precip_mm ≥ wet-day P95,3,умеренная
2012-01-22,2012,1,24688,Оймякон,-31.2,-45.71,2.13,0.0,1.4,-5.300000000000001,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-24,2012,1,24959,Якутск,-20.9,-36.43,2.62,2.5,1.6,13.300000000000004,аномально тёплый день; экстремальные суточные осадки; резкое потепление за сутки,tmean_z ≥ 2; precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,4,экстремальная
2012-01-24,2012,1,24944,Олёкминск,-36.8,-30.83,-0.65,2.4,2.12,6.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-01-25,2012,1,24266,Верхоянск,-35.0,-44.59,1.55,0.0,2.0,8.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-25,2012,1,24688,Оймякон,-33.1,-45.21,1.84,0.0,1.36,8.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-25,2012,1,24959,Якутск,-19.0,-36.19,2.84,0.6,1.85,1.8999999999999986,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-26,2012,1,24944,Олёкминск,-30.6,-29.86,-0.08,2.3,2.19,8.899999999999999,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2012-01-26,2012,1,24959,Якутск,-13.8,-35.97,3.7,0.0,1.6,5.199999999999999,аномально тёплый день,tmean_z ≥ 2,1,экстремальная
2012-01-27,2012,1,24959,Якутск,-23.1,-35.68,2.1,0.0,1.82,-9.3,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-29,2012,1,24343,Жиганск,-22.5,-36.61,2.05,0.0,3.99,1.6000000000000014,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-01-31,2012,1,24266,Верхоянск,-34.8,-44.58,1.53,0.5,1.8,10.200000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-01-31,2012,1,24343,Жиганск,-22.8,-36.98,2.01,0.3,3.98,1.0,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-02-01,2012,2,24266,Верхоянск,-27.1,-44.64,2.79,0.7,1.8,7.699999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-02-01,2012,2,30230,Киренск,-25.6,-24.26,-0.14,0.2,2.75,11.899999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-02-02,2012,2,24343,Жиганск,-30.2,-36.85,0.95,3.7,3.66,-4.599999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-02-02,2012,2,24944,Олёкминск,-19.1,-29.31,1.18,3.6,2.29,2.1999999999999993,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-02-03,2012,2,24343,Жиганск,-27.1,-36.81,1.38,5.8,3.68,3.099999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-02-03,2012,2,24944,Олёкминск,-15.2,-29.34,1.67,3.6,2.5,3.900000000000002,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-02-07,2012,2,24944,Олёкминск,-18.2,-28.62,1.29,3.8,2.64,4.800000000000001,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-02-07,2012,2,24266,Верхоянск,-37.3,-43.94,1.01,0.7,2.02,10.200000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-02-07,2012,2,30230,Киренск,-16.4,-24.13,0.82,2.3,2.8,8.200000000000003,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-02-09,2012,2,24266,Верхоянск,-34.1,-43.92,1.45,2.1,1.55,8.199999999999996,экстремальные суточные осадки; резкое потепление за сутки,precip_mm ≥ wet-day P95; delta_tmean_1d ≥ 8°C,3,умеренная
2012-02-13,2012,2,24688,Оймякон,-37.3,-43.27,0.78,0.6,1.78,10.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-02-17,2012,2,30230,Киренск,-18.6,-21.19,0.29,1.3,2.76,8.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-02-22,2012,2,30230,Киренск,-17.7,-18.59,0.1,1.2,2.1,9.400000000000002,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-09,2012,3,24343,Жиганск,-22.8,-23.86,0.16,4.2,4.2,7.099999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-03-09,2012,3,24266,Верхоянск,-25.7,-31.64,0.83,1.5,1.56,11.099999999999998,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-10,2012,3,24944,Олёкминск,-13.7,-15.94,0.31,1.6,1.9,11.5,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-17,2012,3,24959,Якутск,-22.1,-16.4,-0.91,0.0,3.62,11.399999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-20,2012,3,24343,Жиганск,-14.5,-17.56,0.42,0.4,5.74,11.0,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-20,2012,3,30230,Киренск,-5.4,-8.18,0.38,0.0,2.55,11.200000000000001,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-21,2012,3,24688,Оймякон,-22.4,-23.33,0.13,0.8,1.86,11.899999999999999,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-03-25,2012,3,30230,Киренск,1.8,-5.71,1.28,0.6,3.45,13.9,резкое потепление за сутки,delta_tmean_1d ≥ 8°C,1,умеренная
2012-04-20,2012,4,24944,Олёкминск,0.7,-0.03,0.16,8.3,8.2,-2.0,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-04-21,2012,4,24688,Оймякон,0.9,-7.41,1.65,0.0,3.73,6.4,зимняя/весенняя оттепель,month ∈ X–IV; tmean > 0; tmean_z ≥ 1.5,2,умеренная
2012-04-22,2012,4,24266,Верхоянск,-5.5,-4.18,-0.25,3.7,3.62,-1.2999999999999998,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-04-22,2012,4,24688,Оймякон,0.0,-6.68,1.35,3.8,3.73,-0.9,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-04-24,2012,4,24944,Олёкминск,0.1,1.91,-0.46,11.4,8.03,0.5,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,экстремальная
2012-04-25,2012,4,24959,Якутск,0.7,1.77,-0.28,9.2,8.36,-0.8,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-04-27,2012,4,24688,Оймякон,1.3,-3.64,1.01,4.3,3.84,2.3,экстремальные суточные осадки,precip_mm ≥ wet-day P95,2,умеренная
2012-05-06,2012,5,30230,Киренск,12.9,6.15,2.04,1.0,7.25,1.0999999999999996,аномально тёплый день,tmean_z ≥ 2,1,умеренная
2012-05-07,2012,5,30230,Киренск,13.6,6.32,2.2,0.0,7.16,0.6999999999999993,аномально тёплый день,tmean_z ≥ 2,1,умеренная
